X,Y,Z,Azimuth,Bearing,Direction,Latitude,Longitude,Altitude,Date,Time
694,147,2753,11,0,N,25.714094,-80.284195,22.80,04/15/2024,01:13:47
688,188,2723,15,0,N,25.714094,-80.284187,22.80,04/15/2024,01:13:47
675,196,2728,16,0,N,25.714094,-80.284187,22.80,04/15/2024,01:13:47
696,179,2708,14,0,N,25.714094,-80.284187,22.80,04/15/2024,01:13:48
645,129,2768,11,0,N,25.714094,-80.284187,22.90,04/15/2024,01:13:48
657,146,2728,12,0,N,25.714094,-80.284187,22.90,04/15/2024,01:13:48
669,147,2720,12,0,N,25.714094,-80.284180,22.90,04/15/2024,01:13:48
639,147,2750,12,0,N,25.714094,-80.284180,22.90,04/15/2024,01:13:48
645,95,2731,8,0,N,25.714094,-80.284180,22.90,04/15/2024,01:13:48
618,56,2765,5,0,N,25.714094,-80.284180,22.90,04/15/2024,01:13:48
632,91,2705,8,0,N,25.714094,-80.284180,22.90,04/15/2024,01:13:48
644,126,2708,11,0,N,25.714094,-80.284172,22.90,04/15/2024,01:13:49
662,130,2698,11,0,N,25.714094,-80.284172,22.90,04/15/2024,01:13:49
657,116,2686,10,0,N,25.714094,-80.284172,22.90,04/15/2024,01:13:49
639,95,2693,8,0,N,25.714096,-80.284172,22.90,04/15/2024,01:13:49
614,73,2728,6,0,N,25.714096,-80.284172,22.90,04/15/2024,01:13:49
639,113,2661,10,0,N,25.714096,-80.284172,22.90,04/15/2024,01:13:49
644,120,2668,10,0,N,25.714096,-80.284172,22.90,04/15/2024,01:13:49
641,113,2661,9,0,N,25.714094,-80.284164,22.90,04/15/2024,01:13:49
648,89,2671,7,0,N,25.714094,-80.284164,23.00,04/15/2024,01:13:49
601,49,2705,4,0,N,25.714094,-80.284164,23.00,04/15/2024,01:13:49
673,85,2616,7,0,N,25.714094,-80.284164,23.00,04/15/2024,01:13:49
675,102,2604,8,0,N,25.714096,-80.284164,23.00,04/15/2024,01:13:50
678,139,2571,11,0,N,25.714096,-80.284164,23.00,04/15/2024,01:13:50
666,124,2586,10,0,N,25.714096,-80.284157,23.00,04/15/2024,01:13:50
662,117,2619,10,0,N,25.714096,-80.284157,23.10,04/15/2024,01:13:50
623,93,2611,8,0,N,25.714096,-80.284157,23.10,04/15/2024,01:13:50
630,98,2611,8,0,N,25.714096,-80.284157,23.00,04/15/2024,01:13:50
652,106,2556,9,0,N,25.714096,-80.284157,23.00,04/15/2024,01:13:50
652,111,2519,9,0,N,25.714096,-80.284157,23.10,04/15/2024,01:13:50
623,91,2574,8,0,N,25.714096,-80.284149,23.10,04/15/2024,01:13:51
591,63,2559,6,0,N,25.714096,-80.284149,23.10,04/15/2024,01:13:51
593,72,2544,6,0,N,25.714096,-80.284149,23.10,04/15/2024,01:13:51
630,146,2530,13,0,N,25.714096,-80.284149,23.00,04/15/2024,01:13:51
627,184,2522,16,0,N,25.714096,-80.284149,23.00,04/15/2024,01:13:51
614,205,2556,18,0,N,25.714096,-80.284142,23.00,04/15/2024,01:13:51
600,164,2556,15,0,N,25.714096,-80.284142,23.00,04/15/2024,01:13:51
575,130,2619,12,0,N,25.714096,-80.284142,23.00,04/15/2024,01:13:51
564,150,2653,14,0,N,25.714096,-80.284142,23.00,04/15/2024,01:13:51
583,152,2679,14,0,N,25.714096,-80.284142,23.00,04/15/2024,01:13:52
591,156,2668,14,0,N,25.714096,-80.284142,23.10,04/15/2024,01:13:52
571,120,2716,11,0,N,25.714096,-80.284142,23.10,04/15/2024,01:13:52
581,86,2716,8,0,N,25.714096,-80.284142,23.10,04/15/2024,01:13:52
572,78,2735,7,0,N,25.714096,-80.284134,23.10,04/15/2024,01:13:52
614,124,2746,11,0,N,25.714096,-80.284134,23.10,04/15/2024,01:13:52
611,156,2716,14,0,N,25.714096,-80.284134,23.10,04/15/2024,01:13:52
614,168,2735,15,0,N,25.714096,-80.284134,23.20,04/15/2024,01:13:52
600,139,2746,13,0,N,25.714098,-80.284134,23.20,04/15/2024,01:13:52
546,72,2775,7,0,N,25.714098,-80.284134,23.20,04/15/2024,01:13:52
545,89,2775,9,0,N,25.714098,-80.284126,23.20,04/15/2024,01:13:52
583,129,2723,12,0,N,25.714098,-80.284126,23.20,04/15/2024,01:13:52
595,143,2708,13,0,N,25.714098,-80.284126,23.20,04/15/2024,01:13:53
559,124,2750,12,0,N,25.714098,-80.284126,23.10,04/15/2024,01:13:53
552,89,2728,9,0,N,25.714098,-80.284126,23.10,04/15/2024,01:13:53
538,49,2738,5,0,N,25.714098,-80.284126,23.10,04/15/2024,01:13:53
584,122,2708,11,0,N,25.714098,-80.284119,23.10,04/15/2024,01:13:53
589,168,2686,15,0,N,25.714098,-80.284119,23.10,04/15/2024,01:13:53
566,190,2716,18,0,N,25.714098,-80.284119,23.10,04/15/2024,01:13:53
554,185,2731,18,0,N,25.714098,-80.284119,23.10,04/15/2024,01:13:53
527,152,2775,16,0,N,25.714098,-80.284119,23.10,04/15/2024,01:13:53
536,146,2790,15,0,N,25.714098,-80.284119,23.10,04/15/2024,01:13:53
554,181,2757,18,0,N,25.714100,-80.284111,23.10,04/15/2024,01:13:54
559,190,2775,18,0,N,25.714100,-80.284111,23.00,04/15/2024,01:13:54
528,171,2798,17,0,N,25.714100,-80.284111,23.00,04/15/2024,01:13:54
511,152,2857,16,0,N,25.714098,-80.284111,23.00,04/15/2024,01:13:54
489,109,2857,12,0,N,25.714100,-80.284111,23.00,04/15/2024,01:13:54
559,117,2825,11,0,N,25.714100,-80.284111,22.90,04/15/2024,01:13:54
561,175,2817,17,0,N,25.714100,-80.284111,22.90,04/15/2024,01:13:54
571,159,2817,15,0,N,25.714100,-80.284111,22.90,04/15/2024,01:13:54
552,133,2847,13,0,N,25.714100,-80.284103,22.90,04/15/2024,01:13:55
509,89,2865,9,0,N,25.714100,-80.284103,22.90,04/15/2024,01:13:55
489,53,2869,6,0,N,25.714100,-80.284103,22.90,04/15/2024,01:13:55
506,65,2847,7,0,N,25.714100,-80.284103,22.90,04/15/2024,01:13:55
488,82,2857,9,0,N,25.714098,-80.284096,22.90,04/15/2024,01:13:55
477,89,2854,10,0,N,25.714098,-80.284096,22.80,04/15/2024,01:13:55
442,43,2877,5,0,N,25.714098,-80.284096,22.80,04/15/2024,01:13:55
404,8,2884,1,0,N,25.714098,-80.284096,22.80,04/15/2024,01:13:55
471,23,2813,2,0,N,25.714098,-80.284096,22.80,04/15/2024,01:13:55
484,69,2810,8,0,N,25.714098,-80.284088,22.80,04/15/2024,01:13:56
522,80,2787,8,0,N,25.714098,-80.284088,22.80,04/15/2024,01:13:56
508,27,2757,3,0,N,25.714098,-80.284088,22.80,04/15/2024,01:13:56
426,10,2817,1,0,N,25.714098,-80.284088,22.80,04/15/2024,01:13:56
465,36,2795,4,0,N,25.714098,-80.284088,22.60,04/15/2024,01:13:56
484,34,2798,4,0,N,25.714098,-80.284081,22.60,04/15/2024,01:13:56
488,31,2780,3,0,N,25.714098,-80.284081,22.80,04/15/2024,01:13:56
481,10,2760,1,0,N,25.714098,-80.284081,22.80,04/15/2024,01:13:56
488,-24,2780,-2,15,NNW,25.714098,-80.284081,22.70,04/15/2024,01:13:56
506,-64,2768,-7,15,NNW,25.714100,-80.284081,22.70,04/15/2024,01:13:57
583,18,2738,1,0,N,25.714100,-80.284081,22.70,04/15/2024,01:13:57
626,69,2713,6,0,N,25.714100,-80.284073,22.70,04/15/2024,01:13:57
630,98,2683,8,0,N,25.714100,-80.284073,22.70,04/15/2024,01:13:57
595,102,2738,9,0,N,25.714100,-80.284073,22.70,04/15/2024,01:13:57
489,82,2780,9,0,N,25.714100,-80.284073,22.70,04/15/2024,01:13:57
545,109,2746,11,0,N,25.714100,-80.284073,22.70,04/15/2024,01:13:57
552,113,2753,11,0,N,25.714100,-80.284073,22.70,04/15/2024,01:13:57
563,117,2731,11,0,N,25.714098,-80.284073,22.70,04/15/2024,01:13:57
524,130,2772,13,0,N,25.714098,-80.284073,22.80,04/15/2024,01:13:57
518,99,2795,10,0,N,25.714100,-80.284065,22.80,04/15/2024,01:13:57
454,73,2842,9,0,N,25.714100,-80.284065,22.80,04/15/2024,01:13:57
489,102,2839,11,0,N,25.714100,-80.284065,22.80,04/15/2024,01:13:58
509,146,2805,16,0,N,25.714100,-80.284065,22.70,04/15/2024,01:13:58
514,171,2817,18,0,N,25.714100,-80.284065,22.70,04/15/2024,01:13:58
506,126,2828,13,0,N,25.714100,-80.284065,22.70,04/15/2024,01:13:58
477,80,2862,9,0,N,25.714100,-80.284065,22.70,04/15/2024,01:13:58
383,47,2914,6,0,N,25.714100,-80.284065,22.70,04/15/2024,01:13:58
429,31,2877,4,0,N,25.714100,-80.284058,22.70,04/15/2024,01:13:58
460,17,2825,2,0,N,25.714100,-80.284058,22.60,04/15/2024,01:13:58
481,10,2802,1,0,N,25.714100,-80.284058,22.60,04/15/2024,01:13:58
477,-52,2795,-6,15,NNW,25.714100,-80.284058,22.50,04/15/2024,01:13:58
495,-67,2753,-7,15,NNW,25.714100,-80.284058,22.50,04/15/2024,01:13:59
473,-64,2738,-7,15,NNW,25.714100,-80.284058,22.60,04/15/2024,01:13:59
542,-18,2683,-1,15,NNW,25.714100,-80.284050,22.60,04/15/2024,01:13:59
584,40,2619,3,0,N,25.714100,-80.284050,22.60,04/15/2024,01:13:59
615,47,2537,4,0,N,25.714100,-80.284050,22.60,04/15/2024,01:13:59
595,36,2522,3,0,N,25.714100,-80.284050,22.60,04/15/2024,01:13:59
575,18,2504,1,0,N,25.714100,-80.284042,22.60,04/15/2024,01:13:59
568,6,2515,0,0,N,25.714100,-80.284042,22.60,04/15/2024,01:13:59
577,8,2477,0,0,N,25.714100,-80.284042,22.60,04/15/2024,01:13:59
568,30,2467,3,0,N,25.714100,-80.284042,22.60,04/15/2024,01:13:59
564,51,2467,5,0,N,25.714100,-80.284042,22.60,04/15/2024,01:14:00
581,51,2437,5,0,N,25.714100,-80.284042,22.70,04/15/2024,01:14:00
566,30,2415,3,0,N,25.714100,-80.284042,22.70,04/15/2024,01:14:00
524,8,2459,0,0,N,25.714100,-80.284042,22.70,04/15/2024,01:14:00
572,31,2395,3,0,N,25.714100,-80.284035,22.70,04/15/2024,01:14:00
563,76,2410,7,0,N,25.714100,-80.284035,22.70,04/15/2024,01:14:00
601,106,2385,10,0,N,25.714100,-80.284035,22.70,04/15/2024,01:14:00
568,67,2381,6,0,N,25.714100,-80.284035,22.70,04/15/2024,01:14:00
524,76,2437,8,0,N,25.714102,-80.284035,22.70,04/15/2024,01:14:01
550,73,2388,7,0,N,25.714102,-80.284035,22.60,04/15/2024,01:14:01
563,78,2388,7,0,N,25.714102,-80.284035,22.60,04/15/2024,01:14:01
554,72,2400,7,0,N,25.714102,-80.284035,22.60,04/15/2024,01:14:01
548,78,2392,8,0,N,25.714102,-80.284027,22.60,04/15/2024,01:14:01
529,80,2407,8,0,N,25.714102,-80.284027,22.70,04/15/2024,01:14:01
546,95,2410,9,0,N,25.714104,-80.284027,22.70,04/15/2024,01:14:01
557,61,2388,6,0,N,25.714104,-80.284027,22.70,04/15/2024,01:14:01
545,78,2407,8,0,N,25.714104,-80.284019,22.70,04/15/2024,01:14:01
540,113,2388,11,0,N,25.714104,-80.284019,22.80,04/15/2024,01:14:01
516,109,2425,11,0,N,25.714104,-80.284019,22.80,04/15/2024,01:14:02
528,95,2400,10,0,N,25.714104,-80.284019,22.70,04/15/2024,01:14:02
536,102,2392,10,0,N,25.714104,-80.284019,22.70,04/15/2024,01:14:02
566,102,2370,10,0,N,25.714104,-80.284019,22.80,04/15/2024,01:14:02
591,102,2333,9,0,N,25.714104,-80.284012,22.80,04/15/2024,01:14:02
548,104,2381,10,0,N,25.714104,-80.284012,22.90,04/15/2024,01:14:02
497,147,2422,16,0,N,25.714102,-80.284012,22.90,04/15/2024,01:14:02
540,219,2388,22,0,N,25.714102,-80.284012,22.80,04/15/2024,01:14:02
552,256,2366,24,1,NNE,25.714102,-80.284012,22.80,04/15/2024,01:14:02
545,274,2333,26,1,NNE,25.714102,-80.284012,22.80,04/15/2024,01:14:02
542,291,2336,28,1,NNE,25.714102,-80.284004,22.80,04/15/2024,01:14:03
508,281,2378,28,1,NNE,25.714102,-80.284004,22.80,04/15/2024,01:14:03
479,317,2403,33,1,NNE,25.714102,-80.284004,22.80,04/15/2024,01:14:03
460,359,2381,37,1,NNE,25.714102,-80.284004,22.80,04/15/2024,01:14:03
485,393,2381,39,1,NNE,25.714102,-80.284004,22.80,04/15/2024,01:14:03
488,407,2351,39,1,NNE,25.714102,-80.284004,22.70,04/15/2024,01:14:03
463,407,2378,41,1,NNE,25.714102,-80.284004,22.70,04/15/2024,01:14:03
433,399,2385,42,1,NNE,25.714102,-80.284004,22.60,04/15/2024,01:14:03
422,416,2403,44,1,NNE,25.714102,-80.284004,22.60,04/15/2024,01:14:03
422,454,2403,47,2,NE,25.714102,-80.283997,22.60,04/15/2024,01:14:03
426,484,2378,48,2,NE,25.714102,-80.283997,22.60,04/15/2024,01:14:03
392,504,2388,52,2,NE,25.714102,-80.283997,22.60,04/15/2024,01:14:04
381,519,2392,53,2,NE,25.714102,-80.283997,22.60,04/15/2024,01:14:04
374,479,2433,52,2,NE,25.714102,-80.283997,22.60,04/15/2024,01:14:04
372,526,2430,54,2,NE,25.714102,-80.283997,22.50,04/15/2024,01:14:04
383,532,2433,54,2,NE,25.714104,-80.283997,22.50,04/15/2024,01:14:04
381,561,2388,55,2,NE,25.714104,-80.283997,22.50,04/15/2024,01:14:04
351,530,2445,56,2,NE,25.714104,-80.283989,22.50,04/15/2024,01:14:04
290,502,2485,59,2,NE,25.714104,-80.283989,22.50,04/15/2024,01:14:04
221,504,2527,66,2,NE,25.714104,-80.283989,22.50,04/15/2024,01:14:05
267,559,2459,64,2,NE,25.714104,-80.283989,22.50,04/15/2024,01:14:05
372,554,2415,56,2,NE,25.714104,-80.283989,22.50,04/15/2024,01:14:05
351,554,2378,57,2,NE,25.714104,-80.283981,22.50,04/15/2024,01:14:05
333,534,2430,58,2,NE,25.714104,-80.283981,22.50,04/15/2024,01:14:05
317,500,2459,57,2,NE,25.714104,-80.283981,22.50,04/15/2024,01:14:05
274,513,2455,61,2,NE,25.714104,-80.283981,22.50,04/15/2024,01:14:05
267,509,2422,62,2,NE,25.714104,-80.283981,22.50,04/15/2024,01:14:05
313,539,2403,59,2,NE,25.714106,-80.283981,22.50,04/15/2024,01:14:05
319,540,2385,59,2,NE,25.714106,-80.283981,22.40,04/15/2024,01:14:05
262,487,2392,61,2,NE,25.714106,-80.283981,22.40,04/15/2024,01:14:05
237,471,2425,63,2,NE,25.714106,-80.283981,22.40,04/15/2024,01:14:05
226,496,2422,65,2,NE,25.714106,-80.283981,22.40,04/15/2024,01:14:06
288,534,2370,61,2,NE,25.714106,-80.283981,22.40,04/15/2024,01:14:06
329,565,2318,59,2,NE,25.714106,-80.283981,22.40,04/15/2024,01:14:06
322,563,2313,60,2,NE,25.714106,-80.283981,22.40,04/15/2024,01:14:06
304,554,2313,61,2,NE,25.714106,-80.283981,22.40,04/15/2024,01:14:06
271,532,2373,63,2,NE,25.714106,-80.283981,22.40,04/15/2024,01:14:06
253,544,2392,65,2,NE,25.714106,-80.283981,22.40,04/15/2024,01:14:06
223,563,2407,68,3,ENE,25.714106,-80.283981,22.40,04/15/2024,01:14:07
256,567,2366,65,2,NE,25.714106,-80.283981,22.40,04/15/2024,01:14:07
253,584,2351,66,2,NE,25.714106,-80.283981,22.40,04/15/2024,01:14:07
249,570,2385,66,2,NE,25.714106,-80.283981,22.40,04/15/2024,01:14:07
231,557,2385,67,2,NE,25.714106,-80.283981,22.40,04/15/2024,01:14:07
194,530,2430,69,3,ENE,25.714106,-80.283981,22.40,04/15/2024,01:14:07
227,561,2418,67,2,NE,25.714108,-80.283981,22.40,04/15/2024,01:14:07
237,574,2392,67,2,NE,25.714108,-80.283981,22.40,04/15/2024,01:14:07
249,583,2381,66,2,NE,25.714109,-80.283981,22.40,04/15/2024,01:14:07
262,557,2395,64,2,NE,25.714109,-80.283981,22.40,04/15/2024,01:14:07
245,541,2418,65,2,NE,25.714109,-80.283981,22.40,04/15/2024,01:14:08
198,502,2474,68,3,ENE,25.714109,-80.283981,22.50,04/15/2024,01:14:08
237,526,2430,65,2,NE,25.714111,-80.283974,22.50,04/15/2024,01:14:08
235,550,2433,66,2,NE,25.714111,-80.283974,22.50,04/15/2024,01:14:08
251,557,2381,65,2,NE,25.714113,-80.283974,22.50,04/15/2024,01:14:08
213,523,2415,67,2,NE,25.714113,-80.283974,22.50,04/15/2024,01:14:08
198,515,2422,68,3,ENE,25.714115,-80.283974,22.50,04/15/2024,01:14:08
187,481,2459,68,3,ENE,25.714115,-80.283974,22.50,04/15/2024,01:14:08
194,526,2407,69,3,ENE,25.714115,-80.283974,22.50,04/15/2024,01:14:08
171,541,2395,72,3,ENE,25.714117,-80.283974,22.50,04/15/2024,01:14:08
125,544,2366,77,3,ENE,25.714117,-80.283974,22.50,04/15/2024,01:14:08
118,554,2385,77,3,ENE,25.714119,-80.283974,22.50,04/15/2024,01:14:09
109,517,2392,78,3,ENE,25.714119,-80.283974,22.50,04/15/2024,01:14:09
119,513,2418,76,3,ENE,25.714121,-80.283974,22.50,04/15/2024,01:14:09
100,546,2418,79,3,ENE,25.714121,-80.283974,22.50,04/15/2024,01:14:09
137,565,2400,76,3,ENE,25.714123,-80.283974,22.50,04/15/2024,01:14:09
158,546,2415,73,3,ENE,25.714123,-80.283974,22.50,04/15/2024,01:14:09
187,536,2422,70,3,ENE,25.714125,-80.283974,22.50,04/15/2024,01:14:09
184,550,2445,71,3,ENE,25.714125,-80.283974,22.50,04/15/2024,01:14:09
168,530,2470,72,3,ENE,25.714127,-80.283974,22.50,04/15/2024,01:14:09
191,557,2474,71,3,ENE,25.714127,-80.283974,22.60,04/15/2024,01:14:09
176,567,2455,72,3,ENE,25.714128,-80.283974,22.60,04/15/2024,01:14:10
205,593,2459,70,3,ENE,25.714128,-80.283974,22.60,04/15/2024,01:14:10
192,596,2489,72,3,ENE,25.714130,-80.283974,22.60,04/15/2024,01:14:10
223,559,2485,68,3,ENE,25.714130,-80.283974,22.60,04/15/2024,01:14:10
210,534,2541,68,3,ENE,25.714134,-80.283981,22.60,04/15/2024,01:14:10
235,539,2567,66,2,NE,25.714134,-80.283981,22.50,04/15/2024,01:14:10
194,567,2567,71,3,ENE,25.714134,-80.283981,22.50,04/15/2024,01:14:10
221,591,2564,69,3,ENE,25.714136,-80.283981,22.50,04/15/2024,01:14:10
198,576,2541,71,3,ENE,25.714138,-80.283981,22.50,04/15/2024,01:14:11
227,567,2594,68,3,ENE,25.714138,-80.283981,22.40,04/15/2024,01:14:11
245,544,2631,65,2,NE,25.714138,-80.283981,22.40,04/15/2024,01:14:11
215,528,2656,67,2,NE,25.714142,-80.283981,22.40,04/15/2024,01:14:11
210,526,2646,68,3,ENE,25.714142,-80.283981,22.40,04/15/2024,01:14:11
162,523,2676,72,3,ENE,25.714142,-80.283981,22.40,04/15/2024,01:14:11
144,522,2683,74,3,ENE,25.714142,-80.283981,22.40,04/15/2024,01:14:11
134,523,2698,75,3,ENE,25.714142,-80.283981,22.40,04/15/2024,01:14:11
104,540,2676,79,3,ENE,25.714144,-80.283981,22.40,04/15/2024,01:14:11
109,557,2661,78,3,ENE,25.714144,-80.283981,22.60,04/15/2024,01:14:11
97,544,2668,79,3,ENE,25.714144,-80.283981,22.60,04/15/2024,01:14:11
100,546,2661,79,3,ENE,25.714146,-80.283981,22.60,04/15/2024,01:14:12
109,548,2690,78,3,ENE,25.714148,-80.283981,22.60,04/15/2024,01:14:12
111,540,2661,78,3,ENE,25.714148,-80.283981,22.50,04/15/2024,01:14:12
-36,552,2679,93,4,E,25.714148,-80.283981,22.50,04/15/2024,01:14:12
-53,563,2649,95,4,E,25.714148,-80.283981,22.50,04/15/2024,01:14:12
-63,557,2661,96,4,E,25.714151,-80.283981,22.50,04/15/2024,01:14:12
-63,550,2649,96,4,E,25.714151,-80.283981,22.30,04/15/2024,01:14:12
-75,559,2641,97,4,E,25.714153,-80.283981,22.30,04/15/2024,01:14:12
-84,567,2634,98,4,E,25.714153,-80.283981,22.20,04/15/2024,01:14:12
-79,574,2626,97,4,E,25.714155,-80.283981,22.20,04/15/2024,01:14:13
-68,587,2641,96,4,E,25.714155,-80.283981,22.20,04/15/2024,01:14:13
-68,576,2616,96,4,E,25.714157,-80.283981,22.20,04/15/2024,01:14:13
-67,583,2623,96,4,E,25.714157,-80.283981,22.10,04/15/2024,01:14:13
-71,595,2634,96,4,E,25.714159,-80.283974,22.10,04/15/2024,01:14:13
-73,599,2616,96,4,E,25.714159,-80.283974,22.10,04/15/2024,01:14:13
-50,599,2623,94,4,E,25.714161,-80.283974,22.10,04/15/2024,01:14:13
-57,589,2611,95,4,E,25.714161,-80.283974,22.00,04/15/2024,01:14:13
-59,591,2616,95,4,E,25.714161,-80.283974,22.00,04/15/2024,01:14:13
-53,601,2619,95,4,E,25.714161,-80.283974,22.10,04/15/2024,01:14:13
-43,608,2631,94,4,E,25.714163,-80.283974,22.10,04/15/2024,01:14:14
-57,584,2619,95,4,E,25.714163,-80.283974,22.20,04/15/2024,01:14:14
-47,599,2616,94,4,E,25.714163,-80.283974,22.20,04/15/2024,01:14:14
-47,599,2623,94,4,E,25.714163,-80.283974,22.20,04/15/2024,01:14:14
-55,609,2611,95,4,E,25.714165,-80.283974,22.20,04/15/2024,01:14:14
-57,608,2601,95,4,E,25.714165,-80.283974,22.20,04/15/2024,01:14:14
-38,601,2616,93,4,E,25.714169,-80.283974,22.20,04/15/2024,01:14:14
-61,612,2601,95,4,E,25.714169,-80.283974,21.80,04/15/2024,01:14:14
-47,612,2601,94,4,E,25.714169,-80.283974,21.80,04/15/2024,01:14:14
-45,625,2604,94,4,E,25.714169,-80.283974,21.80,04/15/2024,01:14:14
-59,631,2579,95,4,E,25.714170,-80.283974,21.80,04/15/2024,01:14:14
-59,631,2571,95,4,E,25.714170,-80.283974,21.80,04/15/2024,01:14:14
-59,644,2556,95,4,E,25.714170,-80.283974,21.80,04/15/2024,01:14:15
-47,657,2544,94,4,E,25.714170,-80.283974,21.90,04/15/2024,01:14:15
-34,660,2567,92,4,E,25.714172,-80.283974,21.90,04/15/2024,01:14:15
-12,677,2552,91,4,E,25.714172,-80.283974,21.80,04/15/2024,01:14:15
24,690,2541,88,3,ENE,25.714174,-80.283974,21.80,04/15/2024,01:14:15
45,673,2549,86,3,ENE,25.714174,-80.283974,22.00,04/15/2024,01:14:15
86,683,2552,82,3,ENE,25.714174,-80.283974,22.00,04/15/2024,01:14:15
82,681,2549,83,3,ENE,25.714174,-80.283974,22.00,04/15/2024,01:14:15
100,664,2559,81,3,ENE,25.714174,-80.283966,22.00,04/15/2024,01:14:15
113,657,2574,80,3,ENE,25.714174,-80.283966,22.00,04/15/2024,01:14:15
113,651,2574,80,3,ENE,25.714176,-80.283966,22.00,04/15/2024,01:14:16
118,657,2571,79,3,ENE,25.714176,-80.283966,22.00,04/15/2024,01:14:16
119,642,2597,79,3,ENE,25.714178,-80.283966,22.00,04/15/2024,01:14:16
113,639,2594,79,3,ENE,25.714178,-80.283966,22.00,04/15/2024,01:14:16
129,642,2604,78,3,ENE,25.714178,-80.283966,22.00,04/15/2024,01:14:16
137,618,2616,77,3,ENE,25.714178,-80.283966,22.00,04/15/2024,01:14:16
194,618,2611,72,3,ENE,25.714178,-80.283966,22.00,04/15/2024,01:14:16
266,603,2567,66,2,NE,25.714178,-80.283966,22.00,04/15/2024,01:14:16
317,583,2589,61,2,NE,25.714178,-80.283966,22.00,04/15/2024,01:14:16
313,565,2601,61,2,NE,25.714178,-80.283966,22.00,04/15/2024,01:14:16
314,552,2611,60,2,NE,25.714180,-80.283966,22.00,04/15/2024,01:14:17
317,544,2619,59,2,NE,25.714180,-80.283966,22.00,04/15/2024,01:14:17
314,530,2616,59,2,NE,25.714180,-80.283966,21.80,04/15/2024,01:14:17
351,526,2589,56,2,NE,25.714180,-80.283966,21.80,04/15/2024,01:14:17
365,522,2608,55,2,NE,25.714180,-80.283966,21.80,04/15/2024,01:14:17
378,509,2594,53,2,NE,25.714180,-80.283966,21.80,04/15/2024,01:14:17
398,509,2631,51,2,NE,25.714180,-80.283966,21.90,04/15/2024,01:14:17
386,485,2626,51,2,NE,25.714180,-80.283966,21.90,04/15/2024,01:14:17
404,477,2623,49,2,NE,25.714180,-80.283966,21.90,04/15/2024,01:14:17
406,477,2619,49,2,NE,25.714180,-80.283966,21.90,04/15/2024,01:14:18
417,460,2608,47,2,NE,25.714180,-80.283966,21.80,04/15/2024,01:14:18
420,429,2653,45,2,NE,25.714180,-80.283966,21.80,04/15/2024,01:14:18
420,431,2641,45,2,NE,25.714180,-80.283966,21.80,04/15/2024,01:14:18
434,445,2631,45,2,NE,25.714180,-80.283966,21.80,04/15/2024,01:14:18
488,471,2579,43,1,NNE,25.714180,-80.283966,21.80,04/15/2024,01:14:18
529,390,2586,36,1,NNE,25.714180,-80.283966,21.90,04/15/2024,01:14:18
538,214,2646,21,0,N,25.714180,-80.283966,21.90,04/15/2024,01:14:19
572,216,2616,20,0,N,25.714180,-80.283966,21.90,04/15/2024,01:14:19
593,185,2586,17,0,N,25.714180,-80.283966,21.90,04/15/2024,01:14:19
589,133,2597,12,0,N,25.714180,-80.283966,22.00,04/15/2024,01:14:19
581,108,2604,10,0,N,25.714180,-80.283966,22.00,04/15/2024,01:14:19
600,59,2608,5,0,N,25.714180,-80.283966,22.00,04/15/2024,01:14:19
581,47,2582,4,0,N,25.714180,-80.283966,22.00,04/15/2024,01:14:19
587,30,2619,2,0,N,25.714180,-80.283966,22.00,04/15/2024,01:14:19
568,18,2608,1,0,N,25.714180,-80.283966,22.00,04/15/2024,01:14:19
561,36,2619,3,0,N,25.714180,-80.283966,22.00,04/15/2024,01:14:19
552,23,2641,2,0,N,25.714180,-80.283966,22.00,04/15/2024,01:14:19
550,14,2638,1,0,N,25.714180,-80.283966,22.00,04/15/2024,01:14:19
546,23,2653,2,0,N,25.714180,-80.283966,22.00,04/15/2024,01:14:20
548,4,2661,0,0,N,25.714180,-80.283966,22.10,04/15/2024,01:14:20
568,10,2634,1,0,N,25.714180,-80.283966,22.10,04/15/2024,01:14:20
579,31,2616,3,0,N,25.714180,-80.283966,22.10,04/15/2024,01:14:20
579,36,2634,3,0,N,25.714180,-80.283966,22.10,04/15/2024,01:14:20
534,0,2671,0,0,N,25.714180,-80.283966,22.10,04/15/2024,01:14:20
514,23,2679,2,0,N,25.714180,-80.283966,22.10,04/15/2024,01:14:20
563,59,2671,5,0,N,25.714180,-80.283966,22.10,04/15/2024,01:14:20
614,93,2634,8,0,N,25.714180,-80.283966,22.10,04/15/2024,01:14:20
652,147,2601,12,0,N,25.714180,-80.283966,22.10,04/15/2024,01:14:20
664,171,2544,14,0,N,25.714180,-80.283966,22.10,04/15/2024,01:14:21
639,232,2559,19,0,N,25.714180,-80.283966,22.10,04/15/2024,01:14:21
630,253,2574,21,0,N,25.714180,-80.283966,22.10,04/15/2024,01:14:21
615,298,2544,25,1,NNE,25.714180,-80.283966,22.10,04/15/2024,01:14:21
662,356,2482,28,1,NNE,25.714180,-80.283966,22.10,04/15/2024,01:14:21
675,361,2448,28,1,NNE,25.714180,-80.283966,22.10,04/15/2024,01:14:21
725,352,2388,25,1,NNE,25.714180,-80.283966,22.10,04/15/2024,01:14:21
657,464,2392,35,1,NNE,25.714180,-80.283966,22.10,04/15/2024,01:14:22
623,458,2410,36,1,NNE,25.714180,-80.283966,22.10,04/15/2024,01:14:22
660,484,2363,36,1,NNE,25.714180,-80.283966,22.10,04/15/2024,01:14:22
